 ,molecule_chembl_id,IC50,units,smiles,pIC50
3364,CHEMBL442749,600,nM,c1nc(Nc2ccc3[nH]ccc3c2)c2sccc2n1,6.22184875
3365,CHEMBL3905284,601,nM,COc1cccc(/C=N/Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,6.221125528
3366,CHEMBL53552,603,nM,c1ccc(CNc2ncnc3cccnc23)cc1,6.219682688
3367,CHEMBL194349,610,nM,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC,6.214670165
3368,CHEMBL57323,610,nM,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,6.214670165
3369,CHEMBL1090360,610,nM,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,6.214670165
3370,CHEMBL1233882,610,nM,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,6.214670165
3371,CHEMBL3975598,611,nM,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)cc1,6.21395879
3372,CHEMBL290106,614,nM,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,6.211831629
3373,CHEMBL598407,614,nM,COc1cc2ncnc(N[C@@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,6.211831629
3374,CHEMBL1173718,620,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1,6.207608311
3375,CHEMBL472544,620,nM,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,6.207608311
3376,CHEMBL245868,620,nM,CN(C)CCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.207608311
3377,CHEMBL1947126,623,nM,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3cccc(Cl)c3)c2cc1OC,6.205511953
3378,CHEMBL4102288,626,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCOCC5)c(C)c4)nc32)C1,6.203425667
3379,CHEMBL1928956,627,nM,O=C(Cc1cc(F)c(F)cc1F)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.202732459
3380,CHEMBL3416593,629,nM,COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1,6.201349355
3381,CHEMBL501050,630,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,6.200659451
3382,CHEMBL1821875,630,nM,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,6.200659451
3383,CHEMBL2070197,630,nM,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,6.200659451
3384,CHEMBL572028,630,nM,CC(=O)OCOC(=O)N(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.200659451
3385,CHEMBL2179124,631,nM,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,6.199970641
3386,CHEMBL4289577,632.8,nM,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,6.19873353
3387,CHEMBL3092306,635,nM,CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.197226275
3388,CHEMBL1242666,638,nM,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,6.195179321
3389,CHEMBL3237929,638,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN(C)C)c2)n1,6.195179321
3390,CHEMBL1683956,640,nM,CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,6.193820026
3391,CHEMBL246492,640,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1,6.193820026
3392,CHEMBL4226562,641,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2nc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3OC)ncc2Cl)c1,6.19314197
3393,CHEMBL4095253,642.7,nM,C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,6.1919917
3394,CHEMBL4227278,644,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,6.191114133
3395,CHEMBL4084248,646,nM,C=CC(=O)NCCSc1nc(-c2ccc(F)c(C(F)(F)F)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,6.189767482
3396,CHEMBL4208712,650,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,6.187086643
3397,CHEMBL3894076,650,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,6.187086643
3398,CHEMBL184750,650,nM,Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,6.187086643
3399,CHEMBL3263373,650,nM,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,6.187086643
3400,CHEMBL3699616,650,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,6.187086643
3401,CHEMBL323630,650,nM,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,6.187086643
3402,CHEMBL3903707,650,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,6.187086643
3403,CHEMBL3919271,650,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,6.187086643
3404,CHEMBL3975588,650,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,6.187086643
3405,CHEMBL1934621,650,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccccc1,6.187086643
3406,CHEMBL3218424,650,nM,OB(O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.187086643
3407,CHEMBL3671537,652,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(=O)NCCN(CC)CC,6.185752404
3408,CHEMBL77342,657,nM,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCOCCO)cc5)sc34)ccc2[nH]1,6.18243463
3409,CHEMBL1645469,660,nM,Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,6.180456064
3410,CHEMBL91428,660,nM,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,6.180456064
3411,CHEMBL2325087,660,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc2ccccc2c1,6.180456064
3412,CHEMBL2385968,660,nM,CN(C)C/C=C/C(=O)Nc1ccc(-c2cncc(C#N)c2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,6.180456064
3413,CHEMBL3612598,660,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(C(=O)OCc5ccc(Cl)cc5)cc4)c3cc21,6.180456064
3414,CHEMBL251315,662,nM,CCOc1cc2ncnc(C#C[C@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,6.179142011
3415,CHEMBL1242026,663,nM,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,6.178486472
3416,CHEMBL3905552,668,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.175223538
3417,CHEMBL3890526,670,nM,COc1cc(Nc2ncnc3ccc(-c4ccc(CN5C[C@@H]6[C@@H](CO)[C@@H]6C5)cc4)cc23)ccc1Oc1ccccc1,6.173925197
3418,CHEMBL593292,670,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,6.173925197
3419,CHEMBL1645465,670,nM,C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,6.173925197
3420,CHEMBL589560,670,nM,Oc1c(Cl)cccc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,6.173925197
3421,CHEMBL111434,670,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,6.173925197
3422,CHEMBL542887,670,nM,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,6.173925197
3423,CHEMBL382041,671,nM,COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,6.17327748
3424,CHEMBL4213609,675,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3nc[nH]c3n2)C[C@H]1F,6.170696227
3425,CHEMBL208240,676,nM,Cc1cccc(Nc2ncnc3ccc(NC(=O)NCCCl)cc23)c1,6.170053304
3426,CHEMBL451347,680,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cscn5)c4)c3s2)C1)N1CCOCC1,6.167491087
3427,CHEMBL2325090,680,nM,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.167491087
3428,CHEMBL3234755,680,nM,CN1CCN(Cc2ccc(NC(=O)c3cccc(NC(=O)c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,6.167491087
3429,CHEMBL3741762,680,nM,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,6.167491087
3430,CHEMBL291701,684,nM,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.164943898
3431,CHEMBL54475,688,nM,Brc1cccc(Nc2ncnc3ncccc23)c1,6.162411562
3432,CHEMBL1221700,689,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,6.161780778
3433,CHEMBL245277,690,nM,C[C@@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,6.161150909
3434,CHEMBL436511,690,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,6.161150909
3435,CHEMBL3758585,690,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.161150909
3436,CHEMBL6246,690,nM,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,6.161150909
3437,CHEMBL3931223,690,nM,COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5OC)cn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.161150909
3438,CHEMBL2437461,691,nM,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1,6.160521953
3439,CHEMBL597096,692,nM,CCCCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,6.159893906
3440,CHEMBL3671564,698,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCNCC1,6.156144577
3441,CHEMBL3237935,698,nM,CCOC(=O)N1CCN(CCC(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)CC1,6.156144577
3442,CHEMBL195204,698,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1,6.156144577
3443,CHEMBL3903249,698.3,nM,CN(C)C/C=C/C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,6.155957958
3444,CHEMBL3092297,699,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,6.155522824
3445,CHEMBL7939,700,nM,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,6.15490196
3446,CHEMBL2070048,700,nM,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.15490196
3447,CHEMBL1830271,700,nM,NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,6.15490196
3448,CHEMBL419022,700,nM,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.15490196
3449,CHEMBL67027,700,nM,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,6.15490196
3450,CHEMBL552634,700,nM,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,6.15490196
3451,CHEMBL53898,700,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,6.15490196
3452,CHEMBL367442,700,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,6.15490196
3453,CHEMBL521887,700,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1,6.15490196
3454,CHEMBL3604925,700,nM,CCC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.15490196
3455,CHEMBL144760,700,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.15490196
3456,CHEMBL176309,700,nM,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,6.15490196
3457,CHEMBL144842,700,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.15490196
3458,CHEMBL242131,704,nM,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,6.152427341
3459,CHEMBL3087209,708.5,nM,C=CC(=O)NC1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,6.149660145
3460,CHEMBL213560,710,nM,O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccc(O)cc1,6.148741651
3461,CHEMBL2325098,710,nM,Brc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.148741651
3462,CHEMBL3786647,710,nM,C=CC(=O)N1C[C@H](CO)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,6.148741651
3463,CHEMBL231885,710,nM,CC(=O)N1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.148741651
3464,CHEMBL4204566,713,nM,C=CC(=O)N[C@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@@H]1F,6.14691047
3465,CHEMBL3939300,714,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4cccnc4)c3)ncnc2cc1OC,6.146301788
3466,CHEMBL4093535,715,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)C(C)C5)c(C)c4)nc32)C1,6.145693958
3467,CHEMBL3740907,720,nM,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F,6.142667504
3468,CHEMBL391738,720,nM,COc1cc(Nc2c(C#N)cnc3cc(C#CCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,6.142667504
3469,CHEMBL298679,720,nM,COc1ccc(NC(=O)Nc2nc3nc(NCCCN4CCN(C)CC4)ncc3cc2-c2c(Cl)cccc2Cl)cc1,6.142667504
3470,CHEMBL572031,720,nM,C=COC(=O)N(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.142667504
3471,CHEMBL4072392,720,nM,CC(=O)c1ccccc1-n1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,6.142667504
3472,CHEMBL462162,720,nM,COc1cc(Nc2ncnc3[nH]ccc23)ccc1-c1nc2ccccc2s1,6.142667504
3473,CHEMBL1271950,720,nM,OC[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,6.142667504
3474,CHEMBL126996,720,nM,CCOc1cc2ncnc(Nc3cccc(-c4cocn4)c3)c2cc1OCC,6.142667504
3475,CHEMBL1928959,721,nM,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.142064735
3476,CHEMBL4066684,725.3,nM,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,6.139482323
3477,CHEMBL1257912,726,nM,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,6.139063379
3478,CHEMBL166766,730,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,6.13667714
3479,CHEMBL604992,730,nM,COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.13667714
3480,CHEMBL3759203,730,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,6.13667714
3481,CHEMBL92006,730,nM,COc1cc2ncnc(/N=N/c3ccc(F)c(Cl)c3)c2cc1OC,6.13667714
3482,CHEMBL3797963,730.5,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2SC)c1,6.13637978
3483,CHEMBL153409,732,nM,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,6.135488919
3484,CHEMBL1242295,734,nM,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,6.13430394
3485,CHEMBL1784637,736,nM,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,6.133122186
3486,CHEMBL2216827,737,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,6.132532512
3487,CHEMBL2152252,739,nM,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,6.131355562
3488,CHEMBL355019,740,nM,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.13076828
3489,CHEMBL149512,740,nM,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,6.13076828
3490,CHEMBL152984,742,nM,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,6.129596095
3491,CHEMBL3916141,747,nM,CCC(=O)Nc1cc2c(Nc3ccc(CCc4ccccc4)cc3)ncnc2cc1OC,6.126679398
3492,CHEMBL496,748.6,nM,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,6.125750177
3493,CHEMBL589589,750,nM,CC(C)c1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,6.124938737
3494,CHEMBL355269,750,nM,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,6.124938737
3495,CHEMBL116547,750,nM,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,6.124938737
3496,CHEMBL1242199,751,nM,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,6.124360063
3497,CHEMBL4288648,751,nM,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(O)cc1,6.124360063
3498,CHEMBL4285894,752,nM,Cc1oc2ncnc(Nc3cccc(Br)c3)c2c1C(=O)O,6.123782159
3499,CHEMBL4293134,754,nM,CCOc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1,6.122628654
3500,CHEMBL117710,756,nM,Brc1cccc(Oc2ncnc3ccccc23)c1,6.121478204
3501,CHEMBL3758875,760,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.119186408
3502,CHEMBL1242572,760,nM,Nc1ncnc2c1c(-c1ccc3cn[nH]c3c1)nn2C1CCCC1,6.119186408
3503,CHEMBL3904787,763,nM,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)cc1,6.117475462
3504,CHEMBL1242289,768,nM,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.11463878
3505,CHEMBL3233766,770,nM,O=C(CN1CCN(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.113509275
3506,CHEMBL570709,770,nM,CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)Oc1ccc([N+](=O)[O-])cc1,6.113509275
3507,CHEMBL2426278,770,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,6.113509275
3508,CHEMBL89940,770,nM,Nc1ccc2ncnc(Nc3ccccc3)c2c1,6.113509275
3509,CHEMBL1242750,775,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,6.110698297
3510,CHEMBL4276965,779,nM,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,6.108462542
3511,CHEMBL2408823,780,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,6.107905397
3512,CHEMBL234580,780,nM,O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.107905397
3513,CHEMBL3612585,780,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5nccc(OCC(F)(F)F)c5C)cc4)c3cc21,6.107905397
3514,CHEMBL330668,780,nM,COc1cc2ncnc(Nc3cnc4ccccc4n3)c2cc1OC,6.107905397
3515,CHEMBL4077349,780,nM,O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Br)cc1,6.107905397
3516,CHEMBL407534,780,nM,O=C(O)/C=C/c1cc(CO)ccc1CO,6.107905397
3517,CHEMBL263788,790,nM,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,6.102372909
3518,CHEMBL2070193,790,nM,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCO5)cc23)c1,6.102372909
3519,CHEMBL326280,790,nM,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,6.102372909
3520,CHEMBL3741436,790,nM,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1,6.102372909
3521,CHEMBL2426280,790,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,6.102372909
3522,CHEMBL168285,790,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,6.102372909
3523,CHEMBL4287629,792,nM,O=C(O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,6.101274818
3524,CHEMBL588119,794.4,nM,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,6.099960765
3525,CHEMBL3676350,796,nM,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccnc4)c(Cl)c3)ncnc2cc1OCCNC(C)=O,6.099086932
3526,CHEMBL22978,797,nM,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,6.098541679
3527,CHEMBL3233761,799,nM,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.097453221
3528,CHEMBL428039,799.3,nM,CCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,6.097290187
3529,CHEMBL4214496,800,nM,O=C(NC(CO)Cc1ccccc1)c1cc2cc(Cl)ccc2[nH]1,6.096910013
3530,CHEMBL3221551,800,nM,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,6.096910013
3531,CHEMBL78257,800,nM,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,6.096910013
3532,CHEMBL122243,800,nM,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,6.096910013
3533,CHEMBL514016,800,nM,Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2c1,6.096910013
3534,CHEMBL2018749,800,nM,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,6.096910013
3535,CHEMBL201307,800,nM,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,6.096910013
3536,CHEMBL175409,800,nM,COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,6.096910013
3537,CHEMBL262276,800,nM,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.096910013
3538,CHEMBL24026,800,nM,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,6.096910013
3539,CHEMBL490569,800,nM,N#C/C(=C\c1cc(CSc2ccccc2)c(O)c(OCc2ccccc2)c1)C(N)=O,6.096910013
3540,CHEMBL3219506,800,nM,OB(O)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.096910013
3541,CHEMBL176815,800,nM,COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,6.096910013
3542,CHEMBL2385985,800,nM,CCOc1cc(N)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,6.096910013
3543,CHEMBL2385975,800,nM,CCOc1cc(N)c(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,6.096910013
3544,CHEMBL4226937,805,nM,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4cccc(F)c4)n(C4CCOCC4)c3n2)cc1,6.09420412
3545,CHEMBL594228,805,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,6.09420412
